date,rate(kg/s)
2050-10-25T08:36:00,13.0851522435076
2050-10-25T09:36:00,13.0821457566946
2050-10-25T10:36:00,13.0792505887547
2050-10-25T11:36:00,13.0764576957399
2050-10-25T12:36:00,13.0737759191594
2050-10-25T13:36:00,13.0711843633567
2050-10-25T14:36:00,13.0686687544456
2050-10-25T15:36:00,13.0662122635119
2050-10-25T16:36:00,13.0638058143595
2050-10-25T17:36:00,13.0614773200714
2050-10-25T18:36:00,13.0592157548527
2050-10-25T19:36:00,13.0570159884648
2050-10-25T20:36:00,13.0548723809493
2050-10-25T21:36:00,13.0527828427153
2050-10-25T22:36:00,13.0507450499828
2050-10-25T23:36:00,13.0487547194304
2050-10-26T00:36:00,13.0468064703373
2050-10-26T01:36:00,13.044903693169
2050-10-26T02:36:00,13.0430386719923
2050-10-26T03:36:00,13.0411890442665
2050-10-26T04:36:00,13.0393675181306
2050-10-26T05:36:00,13.0375787707982
2050-10-26T06:36:00,13.0358210133048
2050-10-26T07:36:00,13.0341046070781
2050-10-26T08:36:00,13.0324228688053
2050-10-26T09:36:00,13.0307729323366
2050-10-26T10:36:00,13.0291532335909
2050-10-26T11:36:00,13.0275628657194
2050-10-26T12:36:00,13.0260007288754
2050-10-26T13:36:00,13.0244656924498
2050-10-26T14:36:00,0
2050-10-26T15:36:00,0
2050-10-26T16:36:00,0
2050-10-26T17:36:00,0
2050-10-26T18:36:00,0
2050-10-26T19:36:00,14.5292773111567
2050-10-26T20:36:00,0
2050-10-26T21:36:00,14.649944844828
2050-10-26T22:36:00,13.0655039586049
2050-10-26T23:36:00,13.27367252912
2050-10-27T00:36:00,13.1884246710132
2050-10-27T01:36:00,13.1659025015436
2050-10-27T02:36:00,13.1427977983749
2050-10-27T03:36:00,13.1257248826247
2050-10-27T04:36:00,13.111805943044
2050-10-27T05:36:00,13.1003109100765
2050-10-27T06:36:00,13.0904432704629
2050-10-27T07:36:00,13.0818952963688
2050-10-27T08:36:00,13.0744332130016
2050-10-27T09:36:00,13.067880173758
2050-10-27T10:36:00,13.0619832518296
2050-10-27T11:36:00,13.056720853057
2050-10-27T12:36:00,13.0519566931481
2050-10-27T13:36:00,13.0475858305755
